,39+3
1295,-49.47703098333988
1296,-39.672910016177646
1297,-23.07054564390099
1298,-77.18887238101438
1299,-71.5771548423152
1300,-13.96405980893306
1301,14.336209375518907
1302,-21.64269296169475
1303,-50.210034788879256
1304,-35.19122789916034
1305,-6.817787472368128
1306,-65.27332870661621
1307,-77.05493170412247
1308,-23.78758239675304
1309,12.11894628220145
1310,-24.7598923111915
1311,-47.09414042037186
1312,-25.312540842163568
1313,8.146255351912494
1314,-45.22718906926708
1315,-40.0034366965387
1316,6.044780709241994
1317,29.980914743245364
1318,12.01135564515298
1319,-9.146913514797667
1320,-10.532449290090932
1321,-5.8117053431247685
1322,-61.19401777453491
1323,-40.20702540701101
1324,4.642193024365398
1325,26.80085000479746
1326,2.4561637991994734
1327,-19.796364685135817
1328,-13.985632403268598
1329,-5.070196185032627
1330,-55.00837159544534
1331,-26.39603833205279
1332,-1.307981407255246
1333,10.530982715877899
1334,-21.312843185811463
1335,-60.658705837178054
1336,-69.71341543724267
1337,-36.6922009134544
1338,-75.80342780479188
1339,-67.30598368499375
1340,-14.060096657904053
1341,13.940029807804901
1342,-6.107093771403663
1343,-33.052797946474584
1344,-26.754426896592044
1345,-2.2619543217295264
1346,-52.43464555888265
1347,-68.54931876405195
1348,-22.049944280426256
1349,-6.418107874090735
1350,-9.901574080610047
1351,-14.065410026177242
1352,-9.090226347974271
1353,2.23187338967371
1354,-53.695319838292356
1355,-66.07077250010211
1356,-8.477384652116447
1357,-2.127494910799533
1358,-27.65794471104407
1359,-39.086982943781265
1360,-22.091667113321034
1361,-10.777272907595576
1362,-86.91146437178284
1363,-77.09175329578656
1364,-38.575177554597715
1365,-30.05676813210002
1366,-36.633998580537074
1367,-33.4796455936574
1368,-35.266320247550404
1369,-25.021158150021055
1370,-97.5741893095613
1371,-101.40355829355518
1372,-46.07897146966519
1373,-27.962657497387333
1374,-39.942633084747214
1375,-40.827855678249925
1376,-20.692051490755837
1377,-10.347197898843875
1378,-92.13003742465712
1379,-131.6328267355252
1380,-89.11481433893786
1381,-31.211650179083495
1382,-28.627003083375183
1383,-33.274671859455516
1384,-21.567074853183655
1385,-9.384349677402648
1386,-78.91409710540933
1387,-98.07741178035923
1388,-59.50730378739773
1389,-14.150382713621541
1390,-31.330813375603892
1391,-35.105980015535884
1392,-29.011980931289227
1393,-17.140331804591206
1394,-73.33469410497433
1395,-80.62362957165585
1396,-35.5483714148973
1397,-16.864669004266187
1398,-39.33023545605051
1399,-48.30581232923894
1400,-25.613697471997234
1401,-15.105288323132525
1402,-92.10952479676546
1403,-79.81358795604353
1404,-13.96528759841522
1405,-0.1325409575531501
1406,-22.281316733995244
1407,-42.5315495105247
1408,-39.21729871021798
1409,-19.78641249251042
1410,-84.38192927801953
1411,-65.68043660414686
1412,-19.754722117313808
1413,-17.169157909910904
1414,-41.43972608014637
1415,-33.02886274043819
1416,-22.51846050450038
1417,-9.674563532162331
1418,-72.4048142526311
1419,-85.49574412916142
1420,-44.93250442867023
1421,-11.644049412808892
1422,-14.421937536847038
1423,-20.513554524569404
1424,-12.6155426435832
1425,-6.092833819370121
1426,-64.56124351632232
1427,-48.30864830608311
1428,-3.1785160152686127
1429,-3.978771833417972
1430,-24.33950628949379
1431,-25.27482103088674
1432,-26.680303507316456
1433,-19.662239623938124
1434,-88.0796240262223
1435,-101.47625862997455
1436,-43.69491271667819
1437,-13.860123541655039
1438,-35.83697940943123
1439,-56.98268964568389
1440,-57.36448785927027
1441,-38.6570345656854
1442,-99.19100093899847
1443,-103.46630133824443
1444,-36.255736739832834
1445,6.939019610151076
1446,-21.80090518421082
1447,-46.80227036607873
1448,-39.434156435901656
1449,-13.602048869137896
1450,-66.00295309718021
1451,-62.433966406671644
1452,-6.745457982367723
1453,27.252529163051143
1454,-6.619541209113542
1455,-48.349830413846696
1456,-57.166446176922165
1457,-32.534007244573914
1458,-89.01753652548983
1459,-83.98030567376506
1460,-27.758345765607253
1461,-13.304806426526472
1462,-39.86315800869391
1463,-44.16032302421531
1464,-30.087715640370867
1465,-16.46493720244299
1466,-73.17509911359868
1467,-66.77478959324922
1468,-28.368625836103295
1469,-8.006750787886881
1470,-21.21080608135972
1471,-16.226427084669464
1472,-12.017641874593425
1473,-8.647975854986964
1474,-72.31727233596551
1475,-71.34296724836754
1476,-33.38880313619033
1477,7.3829159791294305
1478,-6.781710954826701
1479,-24.706927141890983
1480,-24.19406077508387
1481,-1.5054526753243729
1482,-50.054879630366806
1483,-62.662726459501826
1484,-25.169121674612736
1485,25.566841151631166
1486,-23.104408899233817
1487,-70.70989694854208
1488,-51.60707681489911
1489,-20.72408191987021
1490,-79.71995597935795
1491,-76.31950346117021
1492,-28.794084893246584
1493,10.380020490816788
1494,-24.80087823984033
1495,-56.87208448057039
1496,-47.34266305579877
1497,-42.96027063219074
1498,-105.7436986546694
1499,-76.90097697077132
1500,-47.00129972262437
1501,-5.838865101266386
1502,-8.178105629697283
1503,-20.541247721754683
1504,-23.812693756684205
1505,-8.733627329507774
1506,-71.9440562516407
1507,-68.98254784225799
1508,-21.28612779155368
1509,17.669228713826804
1510,-9.51484841203873
1511,-47.03257899299487
1512,-37.40421934949788
1513,-25.61498244880315
1514,-73.52232062855781
1515,-48.72515738219364
1516,8.553828681301521
1517,29.45590371137108
1518,-1.4521609471560861
1519,-24.52778797544533
1520,-12.167401676702193
1521,-2.357492565692871
1522,-53.10989710251757
1523,-47.35784012077368
1524,9.735037911946947
1525,24.276668712505117
1526,-20.40259319220086
1527,-49.23919355918396
1528,-46.94600594384143
1529,-34.94323421469363
1530,-94.84781358734382
1531,-69.67103850188828
1532,-8.277640763152537
1533,9.087056681170978
1534,-19.55714688953673
1535,-41.36762320932412
1536,-31.028078873006123
1537,-6.496382306468392
1538,-65.57895535844499
1539,-76.22025121786237
1540,-6.174757632608591
1541,0.5084674138229694
1542,-30.82990512475218
1543,-49.122972899665584
1544,-31.36553947436991
1545,-11.84551742060653
1546,-66.24519916175191
1547,-55.58701677080338
1548,9.631305046827206
1549,27.33926336338131
1550,-16.894937320690023
1551,-43.2107219411423
1552,-27.051165277045524
1553,-4.843723071292377
1554,-56.03497877838847
1555,-57.4008709980021
1556,-1.3114735106950144
1557,34.6988318206542
1558,-12.56632429230119
1559,-55.75076415944642
1560,-42.406686413326725
1561,-18.796337378046744
1562,-73.79632315427286
1563,-67.67647216232992
1564,-1.7732687615834528
1565,21.58509520772563
1566,-21.302120904110037
1567,-55.96365227358954
1568,-32.217858040498555
1569,4.814719194772385
1570,-30.761119234799448
1571,-39.64834228491931
1572,7.30401985181814
1573,33.03631360612175
1574,8.667142754022313
1575,-19.407418041605965
1576,-10.017624661266982
1577,5.701075186480908
1578,-36.34432382915277
1579,-39.64678235910288
1580,7.4542594496305865
1581,38.754439017125925
1582,11.622193799660762
1583,-33.51711148030137
1584,-24.89876094726681
1585,-8.989929126831038
1586,-60.779411788036846
1587,-59.497772747446
1588,-5.657551348990952
1589,28.166287200952326
1590,-7.205809795937761
1591,-48.14714547305205
1592,-38.154958852875644
1593,-22.65864075035956
1594,-85.47599227366838
1595,-49.88843660310018
1596,-3.959280226370447
1597,19.247905794752523
1598,-0.28441013782418867
1599,-35.209586220400716
1600,-32.72961594610171
1601,-26.29635391194112
1602,-93.45053947892373
1603,-59.781407055357704
1604,-9.374097889711479
1605,8.397947560106022
1606,-29.21109250196194
1607,-57.70422450944037
1608,-51.296663928353965
1609,-29.43750456461059
1610,-90.178742361188
1611,-104.1208962586368
1612,-48.40294205584609
1613,-0.12365148626041675
1614,-7.9044795810840025
1615,-37.89214235356899
1616,-46.78879611311071
1617,-31.437564695085115
1618,-85.89522926116179
1619,-64.41947987979442
1620,-3.1740195411197147
1621,-1.0403436268238282
1622,-32.10163934875192
1623,-56.38269997056176
1624,-42.67594947783982
1625,-28.84447132807223
1626,-83.74544749502078
1627,-57.58583400013137
1628,-11.034802277593382
1629,-4.775232198698053
1630,-17.999148043794523
1631,-28.68995814180443
1632,-39.07114072318115
1633,-20.58592480697441
1634,-86.05041470381171
1635,-81.53624154522106
1636,-25.283014910259492
1637,-26.094192030795686
1638,-39.63315710603332
1639,-41.898281341511
1640,-30.600183932831833
1641,-11.248397233607962
1642,-67.89444083478791
1643,-116.5612989068794
1644,-83.3941243309255
1645,-33.4722080616368
1646,-58.59353759982771
1647,-70.3930721606838
1648,-42.16841248948892
1649,-25.116255752434345
1650,-67.22976153574736
1651,-75.5619811431229
1652,-35.900166021423125
1653,7.003655626742208
1654,-5.739066155460879
1655,-13.93420287253642
1656,-3.7815157865605284
1657,2.6920162756441095
1658,-54.652994556348986
1659,-21.014745611421244
1660,16.819881797841088
1661,30.365987480183744
1662,12.464668019889576
1663,-12.606562028550412
1664,-13.760106093018239
1665,-3.3840991447591993
1666,-63.22112074453657
1667,-53.29388969250666
1668,-6.339134231786202
1669,-1.7022961977776796
1670,-11.931306705714531
1671,-19.025519964576432
1672,-2.3407999708589395
1673,13.389283728553552
1674,-39.55188553207093
1675,-49.00592255441582
1676,-7.4755101916697635
1677,20.44139264398876
1678,4.57742672720606
1679,-26.194807475238015
1680,-30.606018631966126
1681,-26.202375116843772
1682,-87.26486865201359
1683,-82.62425565740617
1684,-69.47877395743129
1685,-36.79465446429663
1686,-46.71308000029248
1687,-59.31826917800064
1688,-48.29346496196001
1689,-25.75640820544416
1690,-91.41575426708991
1691,-120.98859597987104
1692,-52.68151891663078
1693,-24.693709476164063
1694,-39.740831888652366
1695,-62.711384130334146
1696,-55.11929010964231
1697,-30.280822631566956
1698,-100.97128003761591
1699,-122.47058795607634
1700,-60.63348528061791
1701,-15.76294665997512
1702,-29.255756267622903
1703,-37.67231664886504
1704,-22.204300092543434
1705,-2.572250685611267
1706,-56.580907680591416
1707,-69.2399392300888
1708,-46.181206365364105
1709,-23.21169654129695
1710,-56.1047898117761
1711,-65.9896769721903
1712,-45.62817555410261
1713,-26.8455787548934
1714,-93.04758496204846
1715,-90.01795520214803
1716,-52.5517177723458
1717,-20.45713871211808
1718,-33.730404364152555
1719,-51.01098104284486
1720,-43.11295884750367
1721,-24.98237092675345
1722,-98.84381525463635
1723,-74.64688461308307
1724,-43.3526940289831
1725,-17.328834699940085
1726,-30.997765605989727
1727,-32.71311489279456
1728,-22.01853429473572
1729,-12.826272719328523
1730,-81.33235309783976
1731,-73.00183860758223
1732,-30.52125525434617
1733,-13.120968007101473
1734,-18.65753342881664
1735,-25.33141340942037
1736,-12.593196765210912
1737,-2.5992038745267037
1738,-71.23727547071636
1739,-77.43228444922839
1740,-20.671986049365334
1741,-4.363696690275248
1742,-25.940291452337043
1743,-41.825354214062955
1744,-29.653149580408158
1745,-9.209184107290945
1746,-63.31187649385114
1747,-85.39718450263375
1748,-43.43599875323373
1749,-16.778551322006834
1750,-49.463171439045155
1751,-75.67721166094604
1752,-63.66387032265156
1753,-37.45705815090826
1754,-92.16886895402753
1755,-92.30952467692359
1756,-48.17307937053039
1757,-29.042850972834803
1758,-40.8174496186827
1759,-49.101171950136425
1760,-43.77057001886182
1761,-28.522420591265785
1762,-82.3375557758667
1763,-93.29741804619988
1764,-58.0947564106009
1765,-52.22753573846479
1766,-48.295406445044485
1767,-41.40324963557051
1768,-17.375398039536915
1769,4.97465279141097
1770,-56.11794557586128
1771,-80.33977760892085
1772,-54.534470782498374
1773,-19.99770497986388
1774,-48.23959175747369
1775,-58.862563549013146
1776,-42.432199142624306
1777,-23.883795152835226
1778,-84.56211196963673
1779,-70.08314997558287
1780,-21.043456871721556
1781,-15.548738506793217
1782,-29.134773015355215
1783,-39.144624382601805
1784,-36.28229757861971
1785,-23.696556601115937
1786,-84.54247581047497
1787,-67.6766245050682
1788,-4.255569100193887
1789,3.4456458664034475
1790,-15.670214593674814
1791,-32.40551755591684
1792,-14.82522878013795
1793,3.7444940440620464
1794,-39.573788796745916
1795,-38.314220871011955
1796,4.597409328345287
1797,39.438059949788894
1798,14.1300295521672
1799,-17.176468442608456
1800,-18.186210232349715
1801,7.47898247172073
1802,-28.45572517576588
1803,-28.464799225242405
1804,13.298753219852447
1805,32.672552147452905
1806,-4.522140838386284
1807,-19.589168013633415
1808,-16.412461469544915
1809,7.0333729823952815
1810,-31.265596992112126
1811,-25.655045643919763
1812,14.091373113469437
1813,36.90077623930643
1814,13.83662939959828
1815,-10.046891949952444
1816,-7.654724989686424
1817,3.954690789713455
1818,-43.10501586450182
1819,-27.04104979227733
1820,14.91527356495839
1821,20.84516862063403
1822,-13.63833525214758
1823,-45.83089636439111
1824,-29.51780221356752
1825,-12.784647831317255
1826,-66.07514454999612
1827,-62.87946559326685
1828,-4.591910432987292
1829,26.09998509559247
1830,-23.68666642340762
1831,-47.42914418075678
1832,-29.992960320395962
1833,-3.4922347219429337
1834,-55.42562103659883
1835,-70.7029270378246
1836,-26.453081586855358
1837,22.366574913733075
1838,-24.1991505992966
1839,-28.405650070178673
1840,-17.72003830359499
1841,-9.961617240122449
1842,-60.61005664475571
1843,-54.57208558109554
1844,-2.806280572305968
1845,-3.56696880513025
1846,-15.79773702942668
1847,-30.69924020668995
1848,-32.67965771094673
1849,-19.940341160583568
1850,-69.79080970071836
1851,-56.43587632839338
1852,-14.154397173292928
1853,15.476460381540758
1854,1.0742935822510187
1855,-46.53694154420209
1856,-55.00197522991408
1857,-40.706027412902536
1858,-102.77966114787931
1859,-89.19119389880763
1860,-15.152005267029383
1861,-16.70776819476983
1862,-60.235304824823835
1863,-82.06789615647257
1864,-71.98762977669523
1865,-57.49440437365356
1866,-103.84326958659716
1867,-91.43820179533617
1868,-50.60117587471443
1869,-23.269253721924333
1870,-34.796770946291474
1871,-55.40647710468416
1872,-41.482576435659716
1873,-23.326708806610778
1874,-93.49948603090533
1875,-103.98977827945674
1876,-59.310095695166126
1877,-34.69643704426338
1878,-32.571115928180916
1879,-54.010099341572804
1880,-47.995909014200734
1881,-31.072278646397216
1882,-101.77307257224567
1883,-102.16547347542006
1884,-53.82023789259332
1885,-21.04379496885533
1886,-40.522361212636866
1887,-69.18771717919913
1888,-56.20051394460338
1889,-40.97695568320177
1890,-123.73915912849841
1891,-134.94654805248112
1892,-81.47287820016996
1893,-29.87801517478013
1894,-56.59721943305303
1895,-80.58898322448702
1896,-66.08409906937992
1897,-47.18583677963865
1898,-124.4236970479681
1899,-129.0753449501649
1900,-46.30053548339588
1901,2.0618107404814876
1902,-24.69231717460483
1903,-53.290720897298144
1904,-52.322650665285636
1905,-32.780827530555925
1906,-95.4804969500495
1907,-76.34161316726517
1908,-12.261872331163008
1909,-3.458035922888208
1910,-46.269052799639766
1911,-75.00539613371625
1912,-65.89772684737703
1913,-42.36579209236986
1914,-117.63536841884614
1915,-105.00346126501705
1916,-30.922041650326577
1917,-26.34762392583123
1918,-40.29345594717867
1919,-48.72427568821467
1920,-39.85163872984003
1921,-28.46456862551677
1922,-98.42522672278467
1923,-60.26058646475567
1924,-15.520281949085417
1925,-11.204965142648776
1926,-21.44838987703837
1927,-29.50390340339834
1928,-35.065016190362456
1929,-28.228838772265757
1930,-86.96340836232255
1931,-53.590674233131054
1932,-6.1468367488947715
1933,-5.079708787717681
1934,-13.896505023326592
1935,-16.546502991077862
1936,-9.910026383883912
1937,0.17971859191359782
1938,-63.40337181239686
1939,-39.88843208058988
1940,10.726914568421089
1941,37.68890306250514
1942,18.94082816712595
1943,4.644636397796044
1944,-8.51674339570132
1945,-0.7780992649958596
1946,-53.93609177488376
1947,-57.30008276849706
1948,-24.04023024544509
1949,19.009680142952874
1950,-5.323858417455012
1951,-29.784963351101652
1952,-45.774373273643356
1953,-44.42388134559281
1954,-92.94475184007244
1955,-59.08653862153515
1956,-25.28464452642552
1957,-2.9474362800282248
1958,-20.553738121237938
1959,-31.18133077045763
1960,-19.752964193482423
1961,-0.9341278456859432
1962,-54.69645332480273
1963,-58.61417171920498
1964,-12.779184369686693
1965,25.21506226106106
1966,-2.190851554093351
1967,-33.990000083160886
1968,-27.634001285327344
1969,-9.867831893579863
1970,-75.24161643631274
1971,-87.35774713469743
1972,-37.45349466411
1973,2.1528880814594276
1974,-41.60696899216886
1975,-66.87235172692175
1976,-44.03693884293519
1977,-15.812129457804682
1978,-77.21898365549127
1979,-88.86093520893546
1980,-38.141774666876316
1981,5.49853249704769
1982,-22.516374724500434
1983,-47.111807582648495
1984,-35.7237826068664
1985,-12.68278952867488
1986,-77.33444935650547
1987,-61.51469790105145
1988,-9.297094592582688
1989,-2.9279525656831273
1990,-32.47933995190944
1991,-48.49842408342045
1992,-44.068089951454084
1993,-29.09772072503706
1994,-102.29304097207174
1995,-72.00523522432172
1996,-27.210446534515643
1997,-8.969708653162572
1998,-17.881199934970866
1999,-36.57709606664333
2000,-33.899392727109095
2001,-13.915981224775008
2002,-76.96270460796212
2003,-76.46205003687078
2004,-27.289222939727985
2005,-22.822916928398406
2006,-44.079526009191575
2007,-39.96106531911189
2008,-43.999543983113995
2009,-37.56502852117213
2010,-96.65054393313025
2011,-75.91447885319309
2012,-31.565835279298817
2013,-3.0186632663660378
2014,-12.156435889801743
2015,-18.709236045532386
2016,-7.545617523170889
2017,8.85710277043162
2018,-43.796647042281485
2019,-56.61612860281275
2020,-27.3601753608534
2021,17.96881714929013
2022,1.0359502994290801
2023,-11.974697904599957
2024,-21.861078517899077
2025,-23.456589335458442
2026,-75.3499680115266
2027,-73.6775014232146
2028,-46.00745405308371
2029,-21.610900133067528
2030,-65.75349447267106
2031,-75.82974677635421
2032,-54.82437487670814
2033,-32.97026763767457
2034,-80.97556956533259
2035,-72.86039171336282
2036,-61.01879756692165
2037,-25.79362681111898
2038,-38.89005760660857
2039,-48.14961897374967
2040,-33.45902230371498
2041,-8.659725210655882
2042,-59.58954945696527
2043,-75.97064631748057
2044,-49.44431008416885
2045,-8.883137594774974
2046,-13.519428313094012
2047,-17.42103001589149
2048,0.1364602359175313
2049,-0.1950910253839776
2050,-57.65830528721529
2051,-69.83522275042883
2052,-43.59696447251686
2053,6.787338138090578
2054,-13.66377107473597
2055,-27.6631224430575
2056,-17.865729201653618
2057,-6.435171674134056
2058,-61.365048521039995
2059,-59.51955462973183
2060,-24.925881980464787
2061,20.31191972941306
2062,-4.886728198581046
2063,-36.140840161887986
2064,-37.9448648927039
2065,-33.26003022388928
2066,-72.47728748739843
2067,-40.545735607790974
2068,-6.535843957389931
2069,18.186972023363467
2070,-7.146979089292824
2071,-21.72606925825141
2072,-14.322881732409217
2073,-14.770016213988615
2074,-70.86821195449481
2075,-30.04193488353581
2076,2.020369299457324
2077,-0.18576064255294814
2078,6.822490617067657
2079,-12.19016372608229
2080,-6.729753526277611
2081,6.9558803421941064
2082,-57.760872462037696
2083,-51.336340929648024
2084,0.8011493769227624
2085,16.550522644461445
2086,5.382643481055573
2087,-23.83296502312963
2088,-28.266821801659077
2089,-23.0368610991831
2090,-85.81195851948976
2091,-62.82936219806877
2092,-24.54723741503639
2093,-21.20178984276103
2094,-25.367536138011516
2095,-16.67183763515027
2096,-4.973802571637122
2097,11.078615537329501
2098,-38.32386424443371
2099,-22.977585300125973
2100,17.9815587130802
2101,18.95865399155979
2102,-22.311247262731282
2103,-37.07836942642397
2104,-12.34261492294459
2105,2.0425917284379684
2106,-58.67951722113112
2107,-57.24445011143314
2108,-16.42386946244912
2109,14.811399022410464
2110,-38.76915627566517
2111,-55.97438985159496
2112,-35.709460475123336
2113,-33.86041139207724
2114,-76.05418298368183
2115,-62.23354918590832
2116,-43.827387552084524
2117,-10.58579317407406
2118,-40.3964930558445
2119,-52.3948132206005
2120,-34.32312196988932
2121,-23.509885982714035
2122,-79.7042670106716
2123,-91.81125857515019
2124,-48.61602464948296
2125,-23.716452789158495
2126,-25.220539966201684
2127,-27.646389627540838
2128,-22.296473420271475
2129,-23.413957772776513
2130,-77.2851456209543
2131,-51.04632815262932
2132,-19.292093821058597
2133,-9.776302945937125
2134,-18.710109250166518
2135,-15.102335038981538
2136,-2.2239875453450724
2137,1.6205881704546319
2138,-50.81401356086652
2139,-22.817552916064752
2140,6.794960005090347
2141,14.851125704229114
2142,-0.490486935824627
2143,-0.5927919528510539
2144,14.406208322504154
2145,27.274330388801953
2146,-13.705531904475341
2147,-14.563750987758109
2148,11.05988347147541
2149,48.628730247687436
2150,29.278895954313207
2151,4.555120016646671
2152,9.692942483063899
2153,26.243503479579807
2154,-18.92740377567766
2155,-27.27780646505181
2156,5.3389568599492305
2157,46.64054286807861
2158,25.85115345940597
2159,-22.469859148652887
2160,-18.93275554510441
2161,-2.7772960334744328
2162,-47.858370868672786
2163,-46.02370645565589
2164,-13.248921375353953
2165,24.07773063988289
2166,1.6058043168229783
2167,-11.181199049899282
2168,-10.515973083795513
2169,7.307285764795071
2170,-28.901758924101497
2171,-31.987756875957288
2172,-0.5975786956394765
2173,46.587317469151614
2174,31.689069450895186
2175,17.19574162177741
2176,6.750168202008669
2177,7.3539648220245875
2178,-31.16969411471899
2179,-35.65575050672413
2180,-7.723089502715519
2181,41.34740192341837
2182,26.376615933376176
2183,-0.8289872409471315
2184,-8.925943460598274
2185,-2.9283997572771177
2186,-52.53515830003204
2187,-46.728199891167996
2188,-16.27742276933635
2189,8.573726631947267
2190,-24.879455440067943
2191,-35.4403535883881
2192,-39.1798679711329
2193,-27.571475382900513
2194,-79.65612941060066
2195,-83.01287431657754
2196,-58.74222285422822
2197,-17.89725602452091
2198,-30.019162619282238
2199,-41.02629370821074
2200,-22.64704416673471
2201,-10.269731015766029
2202,-74.39529037004662
2203,-80.19952288443972
2204,-46.43670941064702
2205,-14.846041282177307
2206,-12.486897666172993
2207,-25.358807089468115
2208,-24.699780851796284
2209,-21.31469247093525
2210,-81.8437217841645
2211,-78.66954834705619
2212,-51.07947200108342
2213,-35.44612833604961
2214,-54.396908991271026
2215,-48.570423215635515
2216,-38.17753731484849
2217,-43.37397105138536
2218,-103.31297892632477
2219,-115.8943784020999
2220,-78.3200494421567
2221,-61.21922263807644
2222,-65.7980401812456
2223,-38.746139115684954
2224,-17.26679301594279
2225,-12.10569037794859
2226,-69.18260975354404
2227,-100.29455745066717
2228,-68.12750090632943
2229,-31.1455399999162
2230,-37.56134275258543
2231,-29.205307839074813
2232,-11.773569255481336
2233,-8.422111913217986
2234,-70.37732778073055
2235,-74.27704806824433
2236,-52.04104270885685
2237,-12.199343933107102
2238,-40.09102856032117
2239,-55.99374461728579
2240,-33.981886514718354
2241,-19.467280919137412
2242,-74.90017004880113
2243,-76.74831569310841
2244,-43.492803173481306
2245,-7.008976208406116
2246,-19.223301468541663
2247,-32.33659750883466
2248,-29.26050242010421
2249,-18.909859262743844
2250,-70.18923520992163
2251,-61.31282800766213
2252,-20.020220564253577
2253,-2.1504562182672333
2254,-23.306716062716166
2255,-17.71039508792102
2256,1.711256271209464
2257,8.89091484289578
2258,-40.69759632399352
2259,-51.152470351141545
2260,-26.73408909219221
2261,12.99379344432628
2262,-18.553140790366413
2263,-21.424865703443217
2264,-9.193284438546682
2265,-13.809103228081092
2266,-53.557388706564886
2267,-74.90271933439693
2268,-46.65503438462509
2269,1.6945751149676844
2270,-4.058560129161696
2271,-9.97862376304752
2272,0.15637002497441727
2273,1.1975203596816795
2274,-44.10487529151607
2275,-58.07431113913389
2276,-28.612738535551813
2277,29.13318742718089
2278,29.50033019265327
2279,7.57497625848477
2280,12.851419559884206
2281,21.070987456995745
2282,-24.329786359645794
2283,-25.903349380691974
2284,2.1273101139109527
2285,41.85252120239816
2286,20.588923702689783
2287,8.813248988073349
2288,6.663054233275076
2289,-1.049794194335279
2290,-43.6100592653292
2291,-37.632007891853426
2292,-2.074136233399097
2293,28.191874339092468
2294,2.6502396295246533
2295,-18.469063960657863
2296,-22.067108401661894
2297,-22.759899683922157
2298,-57.46529744405885
2299,-53.450527688795624
2300,-33.85695963078576
2301,7.549418999182103
2302,-16.62282770203473
2303,-43.43259255285728
2304,-35.16308337094658
2305,-22.591362039069836
2306,-55.77513856874327
2307,-41.62622911222945
2308,-21.360580368359436
2309,11.090566360093085
2310,6.017414379292755
2311,-7.92302556876303
2312,-6.635650777792201
2313,-10.96315925965565
2314,-65.88403218173642
2315,-62.16258976031163
2316,-12.356725444879027
2317,13.910727524777387
2318,0.27874996916846845
2319,-15.853580166954115
2320,-2.5813601591654405
2321,9.184324905636393
2322,-42.349143520885136
2323,-44.09456078074513
2324,1.1293454743802371
2325,34.794657851056094
2326,11.235345149820047
2327,-17.26348865844536
2328,-14.540419782298526
2329,-14.586464306068608
2330,-67.83946995602406
2331,-55.32562828970817
2332,-16.542670947544483
2333,23.037080993652687
2334,1.573915477299135
2335,-23.36575772967669
2336,-30.083744630277554
2337,-25.594445294082345
2338,-48.40252866048538
2339,-44.31387940394502
2340,-12.880140269277188
2341,24.470135763959412
2342,-2.7757446487341237
2343,-3.877662675908118
2344,2.019928625077266
2345,-1.227154280265543
2346,-38.399538092580926
2347,-43.87118727702842
2348,-10.8741549447947
2349,22.956164425548906
2350,10.957508899397407
2351,-0.8795261260605286
2352,2.1989291111431113
2353,3.2749784159784627
2354,-33.80859672773707
2355,-31.40593716112981
2356,-5.556214132068004
2357,33.10157375631605
2358,28.30329728258227
2359,22.415077878818842
2360,21.631695959531545
2361,27.003033054295187
2362,-15.45260075521372
2363,-28.847696889042563
2364,-9.57452245679026
2365,25.865194497792206
2366,13.308067254024108
2367,-0.006703562045570649
2368,7.56018643037023
2369,18.56088845051226
2370,-13.329887874071812
2371,-20.104019626960948
2372,-5.503091215789808
2373,23.746432945855176
2374,-1.2144721216084304
2375,1.2204229489091898
2376,3.791316063914463
2377,15.497057628921246
2378,-26.268928289023776
2379,-33.62768466700354
2380,3.2337898107376137
2381,37.77278829455652
2382,31.92570103213768
2383,17.4582020329238
2384,17.64551146391379
2385,14.605503418457449
2386,-48.086361680328
2387,-36.47905699989017
2388,5.36291274552085
2389,25.445868253461338
2390,6.825591480935153
2391,-2.679291697135457
2392,7.771960814695294
2393,6.496615948497318
2394,-35.264604020202945
2395,-39.76445969746602
2396,-11.440688859018431
2397,37.22716665835717
2398,15.74410602451217
2399,3.7470474804040377
2400,10.331533908472608
2401,8.55092772649403
2402,-30.979756683703084
2403,-30.376087825462943
2404,1.3254558604586186
2405,29.66502454788445
2406,6.880900118756482
2407,-19.964733391905305
2408,-18.544874943410314
2409,-13.941846346075591
2410,-46.75301831746072
2411,-34.15774279893277
2412,-1.141623115135924
2413,28.39695382225716
2414,23.677573366822056
2415,7.627085809003332
2416,1.176723233221917
2417,-13.11857773755623
2418,-55.3915321985595
2419,-33.96280136281027
2420,-7.0983843038574586
2421,22.13936238149919
2422,18.81811085329129
2423,21.640793122470434
2424,12.5301801805771
2425,8.08513861065541
2426,-32.04802758800062
2427,-21.53933236887762
2428,3.4601028156233054
2429,31.479538769334845
2430,9.583933027076291
2431,4.741957102783914
2432,14.744053108781399
2433,21.759722156661812
2434,-8.257563806225235
2435,-23.390752778467313
2436,-3.09828971887953
2437,31.93955909208078
2438,33.8665413064207
2439,17.658786992083638
2440,19.522203837268613
2441,30.380607100978377
2442,6.5393692830034995
2443,-23.675449255716355
2444,-2.0249449563375825
2445,49.58339563193148
2446,33.95802865161452
2447,29.02785107518548
2448,31.333418387193845
2449,35.26749950506438
2450,-1.8327285873238903
2451,-21.682666502900403
2452,-4.513404592431051
2453,48.64001405855134
2454,26.857312705156232
2455,13.39305739156279
2456,11.890197631023884
2457,24.362769734148987
2458,7.91210775613869
2459,-14.015092991707608
2460,-4.262175044740047
2461,45.45595473040911
2462,36.103922340778404
2463,19.921783033961834
2464,23.272256251161217
2465,38.519646799244285
2466,6.169113797143814
2467,-19.330557996789167
2468,5.105960447597487
2469,51.040245209467024
2470,37.86035807111176
2471,36.41024194395486
2472,39.00346814834072
2473,44.63784145594802
