,KE0 0 battery charger,KE0 1 battery charger,KE0 2 battery charger,KE0 3 battery charger,KE0 4 battery charger,KE0 5 battery charger,KE0 6 battery charger,KE0 7 battery charger,KE0 8 battery charger,KE1 0 battery charger,KE0 0 battery discharger,KE0 1 battery discharger,KE0 2 battery discharger,KE0 3 battery discharger,KE0 4 battery discharger,KE0 5 battery discharger,KE0 6 battery discharger,KE0 7 battery discharger,KE0 8 battery discharger,KE1 0 battery discharger
50,-1.1047250382034863e-09,-1.1063230324053254e-09,-1.1075358677207116e-09,-1.0974025953148738e-09,-1.1071467584736153e-09,-1.105788886907935e-09,-1.1101512985364445e-09,-1.10629412941263e-09,-1.1076366408077198e-09,-103.17953024792418,-1.2049513980614738e-09,-1.202605493780503e-09,-1.201379771873476e-09,-1.2142024373514396e-09,-1.2021200037694972e-09,-1.2038172115573225e-09,-1.1981385598609505e-09,-1.203026764791893e-09,-1.2010570131380152e-09,-5.553094865007754e-11
51,-1.1051013896876343e-09,-1.1066782283335255e-09,-1.1079028616193913e-09,-1.097831677488939e-09,-1.1074654871477157e-09,-1.1062304300881107e-09,-1.1106014078495396e-09,-1.1066442159595701e-09,-1.1080755155694997e-09,-103.17953024792418,-1.2055164767110222e-09,-1.2032657815204336e-09,-1.2021049580360242e-09,-1.2147231940798846e-09,-1.2027067253788345e-09,-1.2043873055162315e-09,-1.1988956754351228e-09,-1.2036705842403248e-09,-1.201621334075518e-09,-5.553094873561192e-11
52,-1.1047156630483262e-09,-1.106312201033185e-09,-1.1075242149595949e-09,-1.0973954184192616e-09,-1.1071326916220016e-09,-1.1057863661548473e-09,-1.1101319640252286e-09,-1.1062813131264702e-09,-1.1076304609709907e-09,-102.87379270278919,-1.2049443170090663e-09,-1.2026072361760827e-09,-1.2014442346677285e-09,-1.2141759952287904e-09,-1.2021159269901909e-09,-1.203817517291406e-09,-1.198124803185019e-09,-1.2030396307144537e-09,-1.2010655920223173e-09,-7.064136780437714e-10
53,-4.455800122466342e-11,-4.456167315776451e-11,-4.4564328874972837e-11,-4.45413553125332e-11,-4.4563419411272826e-11,-4.456036471812014e-11,-4.4570208915500766e-11,-4.456152140099275e-11,-4.456461753108355e-11,-6.781555236210718e-10,-2.9624248526697015e-09,-2.9621466642457458e-09,-2.9622557020741317e-09,-2.9628366235874657e-09,-2.9624128607486305e-09,-2.9624793305010456e-09,-2.9621246822861286e-09,-2.962372280172018e-09,-2.962141767835409e-09,-53.444450773795324
54,-1.1047278305022722e-09,-1.1063186903623034e-09,-1.1075217280441083e-09,-1.0974164101304394e-09,-1.107138003403979e-09,-1.1057867823536914e-09,-1.1101287865564802e-09,-1.1062877894912843e-09,-1.1076305664637728e-09,-6.781555241351282e-10,-1.2049829023662356e-09,-1.2026556003022378e-09,-1.201452534938779e-09,-1.2141409174354107e-09,-1.2021599975091304e-09,-1.2038290178050996e-09,-1.1981450977262177e-09,-1.2030872576561259e-09,-1.2010739123605079e-09,-62.07076826686593
55,-1.10476087129465e-09,-1.1063550471197945e-09,-1.107543464143086e-09,-1.0974146088664061e-09,-1.1071710545839156e-09,-1.105808387735933e-09,-1.110128084083729e-09,-1.1063232326601058e-09,-1.1076427192448313e-09,-6.781555235323795e-10,-1.2048744477458737e-09,-1.2025451302913245e-09,-1.201337858079411e-09,-1.214103788630252e-09,-1.2020514816643428e-09,-1.203730919824544e-09,-1.1980856866112914e-09,-1.2029755507410258e-09,-1.2009859579317298e-09,-50.58827554032114
56,-1.1047593054891038e-09,-1.1063538865422816e-09,-1.107541845316914e-09,-1.097467407899052e-09,-1.1071701114278216e-09,-1.1058090633785484e-09,-1.110162604729265e-09,-1.1063219961080978e-09,-1.1076434831352314e-09,-6.781555234844275e-10,-1.2048754821238617e-09,-1.2025458934051457e-09,-1.2013168140255462e-09,-1.2140623485437396e-09,-1.2020524920599958e-09,-1.203732501276367e-09,-1.198060516582176e-09,-1.2029762743334512e-09,-1.2009878691220584e-09,-49.500254463079294
57,-1.1047749953586022e-09,-1.1063613787355101e-09,-1.107547101695824e-09,-1.0974392406512337e-09,-1.1071804162289687e-09,-1.1058162088868636e-09,-1.1101413028445722e-09,-1.1063292707655214e-09,-1.1076522481487782e-09,-6.781555235073831e-10,-1.20487679930045e-09,-1.20254383667775e-09,-1.2013367838151777e-09,-1.2140702911614166e-09,-1.2020519080386599e-09,-1.2037315684931657e-09,-1.1980641978215806e-09,-1.2029740335603597e-09,-1.2009901013002645e-09,-49.52527339100075
58,-1.1047240997900778e-09,-1.1063195946639264e-09,-1.1075314915496536e-09,-1.0974086646250785e-09,-1.107141533276143e-09,-1.105789385029633e-09,-1.1101526397426624e-09,-1.1062898531685042e-09,-1.1076353014718108e-09,-82.96923388672688,-1.2048912747463413e-09,-1.2025600002029254e-09,-1.2013319948871011e-09,-1.2140995812912012e-09,-1.2020681558954324e-09,-1.20375558849598e-09,-1.1980826510040528e-09,-1.2029870909141922e-09,-1.2010091849441152e-09,-7.064120100752053e-10
59,-1.1048283087483538e-09,-1.106386737822879e-09,-1.1076437218184372e-09,-1.0976413907403938e-09,-1.1071890397787218e-09,-1.1059311645464317e-09,-1.110235461371022e-09,-1.106355320128169e-09,-1.1077705618404777e-09,-103.17953024792418,-1.2049142367271952e-09,-1.202575644243931e-09,-1.2013954037540587e-09,-1.2141391827036233e-09,-1.2020893001864264e-09,-1.2037703553277136e-09,-1.1981921573666787e-09,-1.2030064235145526e-09,-1.2010259230161412e-09,-5.5530948728796964e-11
60,-1.1047288277738786e-09,-1.1063216529563903e-09,-1.1075261541189583e-09,-1.097395007061955e-09,-1.107147796137391e-09,-1.1057883241323269e-09,-1.1101253640737712e-09,-1.106291696451597e-09,-1.1076359478197503e-09,-103.17953024792418,-1.204925466326077e-09,-1.2025808788202003e-09,-1.2013853623260808e-09,-1.2142236490209065e-09,-1.2020993769115733e-09,-1.2037823740510149e-09,-1.1981617715319877e-09,-1.2030049912815978e-09,-1.2010300332706677e-09,-5.55309470799216e-11
61,-4.4558174098668487e-11,-4.456184670271153e-11,-4.456448591213697e-11,-4.4541513613751616e-11,-4.4563594453969114e-11,-4.456052972696476e-11,-4.457036202912387e-11,-4.4561694585004574e-11,-4.45647813200896e-11,-6.78155523323232e-10,-2.9624248167033566e-09,-2.9621466278058896e-09,-2.962255662661832e-09,-2.9628365810761303e-09,-2.96241282345035e-09,-2.962479303817097e-09,-2.962124627897532e-09,-2.9623722433600945e-09,-2.962141739596686e-09,-47.772169639951
62,-1.1048235536979895e-09,-1.106412510721939e-09,-1.107569387978922e-09,-1.0974697090644441e-09,-1.107231354723238e-09,-1.1058373971718142e-09,-1.1101692765413926e-09,-1.1063820549453041e-09,-1.1076659210342084e-09,-6.781555241496085e-10,-1.2050487605472651e-09,-1.2027198278654309e-09,-1.2015549073613143e-09,-1.2142965651504854e-09,-1.2022205243447253e-09,-1.2039009976874502e-09,-1.1982702473245558e-09,-1.2031511036815347e-09,-1.2011372312965176e-09,-62.06177428988526
63,-1.1047545573687161e-09,-1.106348761091139e-09,-1.1075415209251614e-09,-1.0974707455097623e-09,-1.1071637826497891e-09,-1.1058047710789258e-09,-1.1101700152081913e-09,-1.1063172455162209e-09,-1.1076412250441533e-09,-6.781555235408668e-10,-1.204873237632122e-09,-1.2025437573953289e-09,-1.2013172592677786e-09,-1.2140622469299441e-09,-1.2020502331986582e-09,-1.2037286204581036e-09,-1.1980603051104622e-09,-1.2029741079834376e-09,-1.2009854739363545e-09,-50.57463658302096
64,-1.104748183602298e-09,-1.1063417280751995e-09,-1.1075379818688214e-09,-1.097455649739058e-09,-1.1071586104139317e-09,-1.1058007077475354e-09,-1.1101578237995299e-09,-1.1063101509874602e-09,-1.1076373327394584e-09,-6.781555234933403e-10,-1.2048730732683403e-09,-1.2025427991338324e-09,-1.2013199675073934e-09,-1.214057228051784e-09,-1.2020502121782797e-09,-1.2037278770759004e-09,-1.198059932387803e-09,-1.202973121604923e-09,-1.2009853467873616e-09,-49.49059560901835
65,-1.1047539703722735e-09,-1.1063461764837989e-09,-1.107542621493516e-09,-1.0974130657408713e-09,-1.1071635913715866e-09,-1.105805323597906e-09,-1.1101257472698733e-09,-1.1063144933783357e-09,-1.107642788992674e-09,-6.781555233242914e-10,-1.2048717422639347e-09,-1.202541078738603e-09,-1.201338036219445e-09,-1.2140941033303906e-09,-1.2020494246551544e-09,-1.20372691020925e-09,-1.198081239545157e-09,-1.2029712054029775e-09,-1.2009860467472001e-09,-46.619291664274
66,-1.1047310155414518e-09,-1.1063289780187383e-09,-1.1075352575447313e-09,-1.0974067499807757e-09,-1.107151416034887e-09,-1.1057947125510435e-09,-1.1101555871117293e-09,-1.1062994756899274e-09,-1.1076406150415508e-09,-88.30169549947053,-1.204871022531243e-09,-1.2025399439053573e-09,-1.201314391215979e-09,-1.2140558322935325e-09,-1.2020491709937314e-09,-1.2037237792898979e-09,-1.1980612360588037e-09,-1.2029698749351749e-09,-1.2009841110338226e-09,-7.064120140299881e-10
67,-1.1047218925977233e-09,-1.1063040302655007e-09,-1.1075269888317582e-09,-1.0975475410014184e-09,-1.1071255502629189e-09,-1.1058139384960768e-09,-1.1101341041065932e-09,-1.1062731045702687e-09,-1.107649966826224e-09,-103.17953024792418,-1.2053097176986022e-09,-1.202900590714975e-09,-1.2016803034566116e-09,-1.2148814738782834e-09,-1.2024202741648052e-09,-1.2040812987746964e-09,-1.1985432844265745e-09,-1.2033329529701605e-09,-1.2012553841397393e-09,-5.553094872850494e-11
68,-1.1047166648652351e-09,-1.1063133597091118e-09,-1.1075201143608224e-09,-1.0973968840834217e-09,-1.1071333632954379e-09,-1.1057863678106696e-09,-1.11011951716711e-09,-1.1062826348473034e-09,-1.1076303211467046e-09,-103.17953024792418,-1.2049049831943086e-09,-1.2025664713022134e-09,-1.2013667862243293e-09,-1.214176590212835e-09,-1.2020815047441804e-09,-1.2037725992439824e-09,-1.1981328076415391e-09,-1.202994644817816e-09,-1.201013919593402e-09,-5.5530948466985615e-11
69,-4.455803709110293e-11,-4.456171344762416e-11,-4.4564362304684324e-11,-4.45413737645929e-11,-4.456345750231027e-11,-4.456040434563781e-11,-4.4570229149910773e-11,-4.456156164330596e-11,-4.4564653522109317e-11,-6.781555234291403e-10,-2.9624248430436378e-09,-2.9621466542828595e-09,-2.9622556903599266e-09,-2.962836605852492e-09,-2.9624128507168806e-09,-2.9624793222008924e-09,-2.9621246613798413e-09,-2.962372270203535e-09,-2.962141758684868e-09,-49.42109488558695
70,-5.558246634640581e-10,-5.563637276101628e-10,-5.567371729924741e-10,-5.533806964454479e-10,-5.566213692518186e-10,-5.561609990552051e-10,-5.576023126647002e-10,-5.563448415943631e-10,-5.567780878205116e-10,-6.781555241510148e-10,-2.1577292307544986e-09,-2.156089211943493e-09,-2.155407910785792e-09,-2.1637749837595066e-09,-2.155979490460317e-09,-2.1570053067955364e-09,-2.1534302622645562e-09,-2.1565121223224514e-09,-2.155059342687396e-09,-62.03371834887648
71,-1.1047545868200366e-09,-1.1063455085114675e-09,-1.1075285784063324e-09,-1.097418798599827e-09,-1.1071640752505369e-09,-1.1058004088777333e-09,-1.1101328477551611e-09,-1.106314027416969e-09,-1.1076387525055226e-09,-6.781555235375006e-10,-1.2048721305096456e-09,-1.202541331002914e-09,-1.2013227163759016e-09,-1.214080398677051e-09,-1.2020495598833567e-09,-1.20372622441135e-09,-1.198068172478051e-09,-1.2029714725829661e-09,-1.2009847625506387e-09,-50.57957667179572
72,-1.10473999519437e-09,-1.1063380291270774e-09,-1.1075355530463522e-09,-1.0974607920768308e-09,-1.1071518536211624e-09,-1.1057968730876987e-09,-1.1101634478683724e-09,-1.1063066328933464e-09,-1.1076350643844405e-09,-6.781555234895398e-10,-1.2048709187762332e-09,-1.2025407262344607e-09,-1.2013139833669357e-09,-1.214058314837018e-09,-1.2020491873520759e-09,-1.2037259904341258e-09,-1.1980598459640094e-09,-1.202970842114178e-09,-1.2009846247738167e-09,-49.49059560880629
73,-1.1047584783012854e-09,-1.106353299486023e-09,-1.1075367851187173e-09,-1.0974191291593336e-09,-1.107168640217239e-09,-1.105808398168779e-09,-1.110129042063802e-09,-1.1063218034836005e-09,-1.1076453628539588e-09,-6.781555228558596e-10,-1.204871981363281e-09,-1.202541568713755e-09,-1.2013325951768228e-09,-1.2141058817892786e-09,-1.2020495762275957e-09,-1.2037297052864414e-09,-1.1980919658758922e-09,-1.2029716192125962e-09,-1.2009886836506077e-09,-40.551097049305305
74,-1.1047429059828352e-09,-1.1063444352426825e-09,-1.107539272472168e-09,-1.0974114626105385e-09,-1.107169579356715e-09,-1.105795189548358e-09,-1.1101849730337775e-09,-1.1063159167483714e-09,-1.1076500661626464e-09,-103.17953024792418,-1.2049284672133817e-09,-1.202579452634867e-09,-1.201342548184233e-09,-1.2141533538442665e-09,-1.2020902723022414e-09,-1.203784624372182e-09,-1.1980927054837972e-09,-1.2030036215542993e-09,-1.2010259060568372e-09,-5.553094863999916e-11
75,-1.104870304403124e-09,-1.1064409793563976e-09,-1.1077017829543282e-09,-1.0977004195271979e-09,-1.1072394364071507e-09,-1.1059869302998408e-09,-1.1103540003708195e-09,-1.1064072304662352e-09,-1.107833696462677e-09,-103.17953024792418,-1.204904696075818e-09,-1.2025769926807772e-09,-1.2014158234166846e-09,-1.2140871013247078e-09,-1.2020864091570162e-09,-1.2037764626750867e-09,-1.1981702966432278e-09,-1.20300583336561e-09,-1.2010358508919416e-09,-5.553094873415764e-11
76,-1.1047245107228464e-09,-1.1063183001095793e-09,-1.1075226501288221e-09,-1.0973948534873852e-09,-1.1071425390082135e-09,-1.1057865532741096e-09,-1.1101194327879933e-09,-1.1062883285712108e-09,-1.107630566682625e-09,-103.17953024792418,-1.204932589564667e-09,-1.2025888805215953e-09,-1.2014093313964647e-09,-1.2142557311152129e-09,-1.2021066189818237e-09,-1.2037969446459384e-09,-1.1981898692512512e-09,-1.203020774668291e-09,-1.20104295525871e-09,-5.5530948538190576e-11
77,-4.455799197448569e-11,-4.456166509650707e-11,-4.456431375389503e-11,-4.454134722457174e-11,-4.456341464007869e-11,-4.4560362064149066e-11,-4.457020363480475e-11,-4.456151303572688e-11,-4.456461424167523e-11,-6.781555233254126e-10,-2.962424853491731e-09,-2.9621466649441985e-09,-2.9622557034956764e-09,-2.9628366243773376e-09,-2.9624128619883025e-09,-2.9624793305606787e-09,-2.9621246833354593e-09,-2.9623722808569713e-09,-2.962141767741236e-09,-48.093162754820966
78,-5.558015008397285e-10,-5.563387823313741e-10,-5.567224820956251e-10,-5.533678239531398e-10,-5.565967889346316e-10,-5.561422009893e-10,-5.575886970589222e-10,-5.563199444286704e-10,-5.567617376036875e-10,-6.78155524167821e-10,-2.1577492661124887e-09,-2.1561077890017417e-09,-2.1553670377233233e-09,-2.163651453080546e-09,-2.1560094078366716e-09,-2.157046686891982e-09,-2.15329468990582e-09,-2.1565311472183287e-09,-2.155097509130681e-09,-61.92871356800787
79,-1.1047622689420711e-09,-1.1063614506619425e-09,-1.1075550445389717e-09,-1.0974782846492797e-09,-1.1071726780444358e-09,-1.1058073098169136e-09,-1.1101771532598759e-09,-1.106329998989622e-09,-1.1076428816661135e-09,-6.781555235910924e-10,-1.2048710005615877e-09,-1.2025411645622843e-09,-1.2013137821409212e-09,-1.2140581571178795e-09,-1.2020491706023474e-09,-1.2037278395486742e-09,-1.1980598478945458e-09,-1.2029712973289544e-09,-1.2009852350303228e-09,-50.84626518273258
80,-1.104773660457833e-09,-1.10636726185843e-09,-1.1075378270919377e-09,-1.0974354997305607e-09,-1.1071845630165692e-09,-1.105811397055277e-09,-1.110139830688473e-09,-1.1063357382426603e-09,-1.1076458071872957e-09,-6.781555235112329e-10,-1.2048730315545026e-09,-1.202541953385482e-09,-1.2013286032955606e-09,-1.2140821616641767e-09,-1.2020502206544533e-09,-1.2037302740435294e-09,-1.198069920777661e-09,-1.2029721449914957e-09,-1.2009873322296584e-09,-49.48916404651071
81,-1.104782965260842e-09,-1.106375273955655e-09,-1.1075450004828895e-09,-1.097450948139395e-09,-1.1071914317325833e-09,-1.1058188504682496e-09,-1.1101497452542202e-09,-1.1063436748665833e-09,-1.1076551663528495e-09,-6.781555233818481e-10,-1.2048724177150393e-09,-1.2025411172929845e-09,-1.2013300082331584e-09,-1.2140898129972402e-09,-1.2020496762061132e-09,-1.2037312530862147e-09,-1.198076751824475e-09,-1.202971153315126e-09,-1.2009903545104257e-09,-47.33803135398791
82,-1.1047521701707905e-09,-1.1063469960422612e-09,-1.1075363674843447e-09,-1.097402324291176e-09,-1.1071713015614974e-09,-1.105798120181633e-09,-1.1101335349575051e-09,-1.1063180908785292e-09,-1.1076455461015044e-09,-96.31152083921367,-1.2049034009881596e-09,-1.2025667652181537e-09,-1.2013667263543397e-09,-1.214160637518742e-09,-1.2020799549308843e-09,-1.203775147600817e-09,-1.1981239035340022e-09,-1.2029940715085824e-09,-1.2010200038885077e-09,-7.064120281393671e-10
83,-1.1049032242942896e-09,-1.1064729482364475e-09,-1.107741167984482e-09,-1.097628469172588e-09,-1.1072881643004784e-09,-1.106002972421508e-09,-1.1103735467823667e-09,-1.106440084547055e-09,-1.107852737774899e-09,-103.17953024792418,-1.2050001920004665e-09,-1.2026912700681987e-09,-1.2015502334120198e-09,-1.2141936642293458e-09,-1.2021853594133651e-09,-1.2038943871828246e-09,-1.198411132862249e-09,-1.2031139752413114e-09,-1.2011529985822106e-09,-5.5530948729547876e-11
84,-1.1047478855298412e-09,-1.1063487948274333e-09,-1.1075383394565878e-09,-1.0973982831043401e-09,-1.107169905267086e-09,-1.1057990254647483e-09,-1.110128914884694e-09,-1.1063182247171332e-09,-1.1076444785711657e-09,-103.17953024792418,-1.2049084175276543e-09,-1.2025650399171677e-09,-1.2013726399108251e-09,-1.2141995660914163e-09,-1.2020821533980074e-09,-1.2037775978481426e-09,-1.1981501607921602e-09,-1.2029952636750285e-09,-1.2010225363326114e-09,-5.553094853762975e-11
85,-4.4558334070002874e-11,-4.4562003403229797e-11,-4.456462137702345e-11,-4.454168598204709e-11,-4.456374970009562e-11,-4.4560696062323665e-11,-4.457052522491312e-11,-4.456185047652581e-11,-4.456494535686941e-11,-6.781555236335312e-10,-2.962424832803959e-09,-2.962146643331594e-09,-2.9622556784796096e-09,-2.962836612097744e-09,-2.9624128376994665e-09,-2.962479313226913e-09,-2.9621246612208956e-09,-2.9623722592889726e-09,-2.962141749242262e-09,-51.339315385892206
86,-1.1047308440741753e-09,-1.106324081100429e-09,-1.107520019218583e-09,-1.09742434067186e-09,-1.1071428016586444e-09,-1.1057872376580456e-09,-1.1101322360699088e-09,-1.1062935744943178e-09,-1.1076305307343452e-09,-6.781555242268531e-10,-1.2049518003425264e-09,-1.2026216950275395e-09,-1.2013795021272173e-09,-1.2141098897829482e-09,-1.2021387528164068e-09,-1.2038022100135941e-09,-1.1981376158574771e-09,-1.2030524136666175e-09,-1.2010550400008061e-09,-61.80064747482619
87,-1.1047786377890469e-09,-1.106376987393848e-09,-1.107551461457359e-09,-1.09748599297363e-09,-1.1071879354439563e-09,-1.1058192533791732e-09,-1.110179928972576e-09,-1.1063452770176177e-09,-1.1076503689006648e-09,-6.78155523535089e-10,-1.204871206113776e-09,-1.2025413239091875e-09,-1.2013296850717498e-09,-1.2140574301988943e-09,-1.2020492028169596e-09,-1.203730278635346e-09,-1.1980598513590927e-09,-1.2029715812194783e-09,-1.2009858692968254e-09,-49.15471889559056
88,-1.1047888741932192e-09,-1.1063758358598208e-09,-1.1075576675547214e-09,-1.0974429955386245e-09,-1.1071941073499183e-09,-1.1058198242404585e-09,-1.110142695735189e-09,-1.1063440179094667e-09,-1.1076538875909615e-09,-6.781555234512042e-10,-1.2048741098542112e-09,-1.2025415078717712e-09,-1.2013371343425803e-09,-1.2140615440424388e-09,-1.2020502943456374e-09,-1.2037313883803458e-09,-1.1980602553390875e-09,-1.2029717943900137e-09,-1.2009883063444646e-09,-47.983509421855466
89,-1.1047884549974206e-09,-1.1063811892652117e-09,-1.1075563893410486e-09,-1.0975194508471698e-09,-1.1071936316727679e-09,-1.1058280697632764e-09,-1.1102021951660436e-09,-1.106349067542493e-09,-1.1076658737534466e-09,-6.781555232313896e-10,-1.2048713775486339e-09,-1.202540379421082e-09,-1.2013149846279133e-09,-1.214063670704051e-09,-1.202049189407026e-09,-1.2037317524137071e-09,-1.198061895398369e-09,-1.2029704460405192e-09,-1.200992084584074e-09,-44.634829537736124
90,-1.1047193788445745e-09,-1.1063110351572103e-09,-1.10752099981598e-09,-1.0973941358504558e-09,-1.1071378519867775e-09,-1.105786362056718e-09,-1.1101194402865973e-09,-1.1062813823257876e-09,-1.1076303455274505e-09,-92.07456041083616,-1.2050488026820605e-09,-1.2026984315412292e-09,-1.2015676874078017e-09,-1.2144424206896207e-09,-1.2022463584408193e-09,-1.2039392689255182e-09,-1.1983646034909712e-09,-1.2031215978330097e-09,-1.2011972061169306e-09,-7.064120172915028e-10
91,-1.1026249367749964e-09,-1.1046297153748876e-09,-1.1060399727725073e-09,-1.0942474627401936e-09,-1.1056898982028698e-09,-1.1036912581828947e-09,-1.1089429031528746e-09,-1.1045872795222894e-09,-1.105623595982796e-09,-103.17953024792418,-1.2155032981466156e-09,-1.2132868355964079e-09,-1.212205268327656e-09,-1.2251200505709978e-09,-1.2126298343951064e-09,-1.2139759531882024e-09,-1.2089983932828223e-09,-1.2136621312975487e-09,-1.2111346180398945e-09,-5.553094872484789e-11
92,-1.104730259529661e-09,-1.10632380219556e-09,-1.107528297796745e-09,-1.097404754674026e-09,-1.1071532249311414e-09,-1.1057903823185682e-09,-1.1101536071744063e-09,-1.1062942532615382e-09,-1.107640305870928e-09,-103.17953024792418,-1.2049892735509696e-09,-1.2026262178453996e-09,-1.2014018572296762e-09,-1.2142541053355427e-09,-1.2021412772097608e-09,-1.2038509587145777e-09,-1.1981688085449557e-09,-1.203050705120586e-09,-1.201114360787993e-09,-5.553094862286833e-11
93,-4.4558073690593866e-11,-4.456174674225644e-11,-4.45643765492882e-11,-4.4541425359425845e-11,-4.456349443456128e-11,-4.4560452837799836e-11,-4.457027960452725e-11,-4.4561594470284686e-11,-4.4564702148710065e-11,-6.781555236994862e-10,-2.962424850555542e-09,-2.9621466617512474e-09,-2.962255695385458e-09,-2.962836622890242e-09,-2.962412858096365e-09,-2.9624793268282463e-09,-2.9621246798781706e-09,-2.962372277790786e-09,-2.9621417625361985e-09,-50.1753980667647
94,-1.1048879404363572e-09,-1.1064828859937483e-09,-1.1076631188296913e-09,-1.0975816446337923e-09,-1.1072994593705465e-09,-1.1059122655567327e-09,-1.1102699864010026e-09,-1.1064537822247328e-09,-1.1077381488404669e-09,-6.781555242697207e-10,-1.204890211246746e-09,-1.2025604485712454e-09,-1.2013487637259886e-09,-1.2140669163642197e-09,-1.2020664791555458e-09,-1.2037504396725415e-09,-1.1980715192985899e-09,-1.202990984505235e-09,-1.2010108417353724e-09,-60.32687567839725
