,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
2559,2.9543550765858557e-05,2.9457233285532584e-05,2.9739711739243406e-05,2.983048154565931e-05,2.992813128235537e-05,2.9606431751027573e-05,2.9707216071096425e-05,2.9453789536896874e-05,2.9696224080472004e-05,2.9694148725002356e-05,2.9718192672520183e-05,2.9362422197775253e-05,2.9729986707426258e-05,8.781206065059328e-06,2.987679122956356e-05
2560,2.7853602466626316e-05,2.7778443377429048e-05,2.7993342273443357e-05,2.8081934748974663e-05,2.8224575277355944e-05,2.786195797486141e-05,2.798547340944541e-05,2.776636559110141e-05,2.796530592891488e-05,2.7888249399066518e-05,2.7909775796618522e-05,2.769233546576963e-05,2.8035730909712256e-05,8.80049596210845e-06,2.8137467419446967e-05
2561,2.7494010107113908e-05,2.7263556105945916e-05,2.766298160612594e-05,2.766721707585111e-05,2.785578315967384e-05,2.7507557856837116e-05,2.7672858793692944e-05,2.750612930033249e-05,2.773321923883132e-05,2.772229353353454e-05,2.77596842776155e-05,2.7587313180394733e-05,2.789698474102073e-05,8.837912141793066e-06,2.779097542252329e-05
2562,2.842973553043196e-05,2.7977557635466696e-05,2.855733149012803e-05,2.8514364491718283e-05,2.8727296472733283e-05,2.835808503164941e-05,2.856947561484139e-05,2.8559885906629785e-05,2.888664938912039e-05,2.8869366886242938e-05,2.8862996596085976e-05,2.8198566483972022e-05,2.8756849983377137e-05,171.42898090445786,2.859923537174754e-05
2563,2.975332633536437e-05,2.9803677628833483e-05,2.9871979056577255e-05,2.9879826269591948e-05,3.010049236100436e-05,2.967665473450309e-05,2.9909893743918718e-05,2.947689668228251e-05,2.982422586451444e-05,2.9813307075791353e-05,3.0129458352218917e-05,2.9365596632038297e-05,2.9711551232994398e-05,783.3296031865879,2.9839265901675922e-05
2564,3.488849943251945e-05,3.480690340864297e-05,3.504057782729951e-05,3.515113702515538e-05,3.5293332945488375e-05,3.4890344262399295e-05,3.5069173387082265e-05,3.514232910596252e-05,3.5562164141516876e-05,3.539760447963079e-05,3.534373171632691e-05,3.488227128997762e-05,3.5413024534055344e-05,576.1254198729064,3.5202249699432e-05
2565,1.481124989651662e-06,1.4725816646322236e-06,1.4865800350559834e-06,1.4867195701000324e-06,1.4916785837199488e-06,1.4816000920425128e-06,1.4860861898556782e-06,1.4839211688642307e-06,1.4944747446315276e-06,1.492491456007996e-06,1.4855450615956987e-06,1.4797957072255496e-06,1.491781940658728e-06,8.970810773532744e-06,1.4899491313364334e-06
2566,3.62760715978972e-05,3.601425250016362e-05,3.6511778756326586e-05,3.6579502756788556e-05,3.674119398410666e-05,3.632725601120485e-05,3.65533202521016e-05,3.619125550027021e-05,3.6566733766852585e-05,3.655564208025296e-05,3.644837743097238e-05,3.6329836522905996e-05,3.674424755310322e-05,8.839765844036921e-06,3.671079904582249e-05
2567,2.9062471965728568e-05,2.8949332861996128e-05,2.922786677750911e-05,2.931433435186368e-05,2.9416595676575456e-05,2.909521945042373e-05,2.9232412637004383e-05,2.902695906742232e-05,2.918722928489892e-05,2.9186312963854977e-05,2.9144011827631052e-05,2.881508423262582e-05,2.9305251325286918e-05,8.847369967285708e-06,2.9414086047367948e-05
2568,2.7585098849753972e-05,2.7451910473265542e-05,2.773545350676506e-05,2.7818972068338113e-05,2.7940386944079846e-05,2.7599990935839703e-05,2.7715691178326827e-05,2.754492556361235e-05,2.7744680995806513e-05,2.766712908958768e-05,2.760917957541244e-05,2.7325210357351672e-05,2.7805130169518375e-05,8.880347682337849e-06,2.78556132787298e-05
2569,2.7221504305076258e-05,2.7001819988850364e-05,2.7421988645030466e-05,2.741646877536341e-05,2.7576797112910934e-05,2.725197664349461e-05,2.7403726847113247e-05,2.7283077673404034e-05,2.7502420559152155e-05,2.748791156268482e-05,2.7413187498052556e-05,2.7270209418878728e-05,2.7647196427188606e-05,9.049565456463887e-06,2.7516577250655407e-05
2570,2.8272809825245474e-05,2.7934031865217713e-05,2.842083481015309e-05,2.8461019090495983e-05,2.8593123605095877e-05,2.8249599383823207e-05,2.8419810953114055e-05,2.829667731719841e-05,2.8567170262093127e-05,2.8562698075877463e-05,2.877762181745813e-05,2.8084875257348983e-05,2.849312991034376e-05,739.4447090074284,2.848883948891582e-05
2571,3.009484785873633e-05,3.0114880109210472e-05,3.012409835558782e-05,3.0141634379023184e-05,3.038750124721332e-05,2.994559547684839e-05,3.023283895610016e-05,3.012099539169126e-05,3.053080864408639e-05,3.0484947104489356e-05,3.0272878502302216e-05,2.9986507261398803e-05,3.0357643507665043e-05,965.3398853363468,3.0116194264346503e-05
2572,3.50496378806647e-05,3.493765892183648e-05,3.528104902514376e-05,3.5309454900113655e-05,3.544649521359064e-05,3.506436764725521e-05,3.516163546758852e-05,3.5126732001562225e-05,3.536497555921397e-05,3.538213868172227e-05,3.583205937009013e-05,3.5019066468534925e-05,3.538681708629079e-05,331.4263766252654,3.5360488378914234e-05
2573,1.3967287776764382e-06,1.3835552996625122e-06,1.406142933246411e-06,1.4065347605078692e-06,1.4162540710380015e-06,1.3983161616851602e-06,1.406278699463151e-06,1.3976721705095706e-06,1.4119642790968103e-06,1.406961670426981e-06,1.4071551035868064e-06,1.3945540459635938e-06,1.4083628039172403e-06,8.959719467736327e-06,1.412884792966702e-06
2574,3.347434313042583e-05,3.327368994734907e-05,3.371356588638745e-05,3.3718945146722833e-05,3.387425054645192e-05,3.350010619078778e-05,3.366501540498941e-05,3.338868347094167e-05,3.3731853845158165e-05,3.3627553053895576e-05,3.3653821763817e-05,3.3533781707445064e-05,3.390899785534339e-05,8.911038271690707e-06,3.383126699657598e-05
2575,2.822613399003942e-05,2.8110767184310925e-05,2.8351772205847978e-05,2.8373664961488217e-05,2.859293683946806e-05,2.823144915377296e-05,2.8413339702491092e-05,2.809752747284397e-05,2.8223652727760504e-05,2.828215581446993e-05,2.836699646538671e-05,2.7982825414754684e-05,2.8334892433389876e-05,8.911529239280457e-06,2.8534378078540824e-05
2576,2.5562010482883343e-05,2.5451683698103687e-05,2.569772299922045e-05,2.5714706061242318e-05,2.5919511120053115e-05,2.557530263148746e-05,2.5730135088634776e-05,2.544202386435851e-05,2.5591992317967647e-05,2.5636787276632656e-05,2.5661277916085047e-05,2.5368034364064716e-05,2.567650076701758e-05,8.921694116943681e-06,2.586691935492495e-05
2577,2.342238556579982e-05,2.313886123690132e-05,2.359660008430327e-05,2.3589247649060988e-05,2.374964882192954e-05,2.345056001320354e-05,2.3572217818206503e-05,2.34283407346939e-05,2.3716651384729367e-05,2.3648566572785366e-05,2.363074280819131e-05,2.3601808101939484e-05,2.3829611496112147e-05,9.005341094196178e-06,2.3691785206645473e-05
2578,2.151018460758773e-05,2.136044670981401e-05,2.163150095853343e-05,2.1658306114032677e-05,2.175593679607488e-05,2.1484855188671505e-05,2.164637260583871e-05,2.1495225863928892e-05,2.1730151506811393e-05,2.1718071233068565e-05,2.189228371544524e-05,2.1289464715182526e-05,2.163256927622295e-05,738.501798329508,2.1651038710490014e-05
2579,6.216718906526444e-05,6.209767276322783e-05,6.234363297247768e-05,6.236509477490527e-05,6.25743979341665e-05,6.215015920781098e-05,6.233980603006271e-05,6.215463666236782e-05,6.244801952346658e-05,6.242170379336649e-05,6.248289053347894e-05,6.200194286410311e-05,6.24471371517804e-05,977.3701735033047,6.246011251600316e-05
2580,2.6500247840266536e-05,2.6493710784928323e-05,2.6578380642685207e-05,2.6670129448407763e-05,2.678703538378309e-05,2.64660185024955e-05,2.657373161529942e-05,2.6706768004290817e-05,2.704573389899133e-05,2.6910465124643507e-05,2.7034171023712843e-05,2.645082930343607e-05,2.684116794080028e-05,193.80945172971818,2.6662140704588626e-05
2581,1.4726320874127989e-06,1.4612379483403002e-06,1.4800116802369556e-06,1.480612928140695e-06,1.4877120041056456e-06,1.4738889228707918e-06,1.4793842762671026e-06,1.4762256966248128e-06,1.4893658722644752e-06,1.4863238909961814e-06,1.4761536736606545e-06,1.4707154780393548e-06,1.4872272499302804e-06,8.976188571702666e-06,1.4856494110839215e-06
2582,3.346040484906942e-05,3.3186442052384054e-05,3.366102972189035e-05,3.3731134588840784e-05,3.3901793086378254e-05,3.3496093612562966e-05,3.364790032679883e-05,3.3387983327185795e-05,3.370766773533959e-05,3.369054939016394e-05,3.356538670903824e-05,3.35610983385004e-05,3.394861004772266e-05,8.907615039730414e-06,3.385373537696386e-05
2583,2.8730573734938367e-05,2.8681705770010243e-05,2.885489533866829e-05,2.8878999912717587e-05,2.9080904493423864e-05,2.8731436820882878e-05,2.8922639446151562e-05,2.8728109791347803e-05,2.894191133224454e-05,2.893173127661874e-05,2.880444516639532e-05,2.846551243315818e-05,2.897512940896011e-05,8.907091272847381e-06,2.904217595279544e-05
2584,2.7421798462440833e-05,2.7457011704845038e-05,2.762628060453736e-05,2.7642825043894698e-05,2.7787400376659286e-05,2.743372636329222e-05,2.7592815776969904e-05,2.7325958387057588e-05,2.7537807989234575e-05,2.753122990560434e-05,2.7529401313066088e-05,2.7263617131221227e-05,2.7588910683366114e-05,8.917749253737495e-06,2.7752183152463293e-05
2585,2.7304734436868765e-05,2.7014718235454136e-05,2.7476130772795112e-05,2.7472055453576485e-05,2.7665207330511944e-05,2.7319903436422038e-05,2.7452502922671347e-05,2.7340711279484732e-05,2.7661725261108485e-05,2.7578872664730726e-05,2.7514320267341298e-05,2.7470889169608507e-05,2.7769837401015593e-05,9.024922060542431e-06,2.7644449318922002e-05
2586,2.8769457853271625e-05,2.847107139267453e-05,2.893057239848483e-05,2.8968593370283705e-05,2.9080569167094636e-05,2.8748914405530607e-05,2.8960941615409092e-05,2.8774516654038016e-05,2.8993685026336337e-05,2.898366665455601e-05,2.9249434077638086e-05,2.860321076457382e-05,2.89155660776399e-05,532.7177671377558,2.8940732912486635e-05
2587,2.910250526549383e-05,2.9056557085595865e-05,2.917095059667919e-05,2.919947077501716e-05,2.9378635963160303e-05,2.9014278349830863e-05,2.9166057156692517e-05,2.8973855037040677e-05,2.9368931846081615e-05,2.9308958817604182e-05,2.938845297438894e-05,2.8835787072617704e-05,2.9153541978032027e-05,908.031572554225,2.914200315941114e-05
2588,3.520434545846813e-05,3.5149070450366025e-05,3.541214252603879e-05,3.5437995290206866e-05,3.557627577782696e-05,3.520659355634257e-05,3.5371390564310376e-05,3.526796705971014e-05,3.552127108248021e-05,3.551811684134093e-05,3.59068574048184e-05,3.5075217972493915e-05,3.552972138814141e-05,595.4564911176113,3.550301873346655e-05
2589,1.564312154725697e-06,1.5568377691128387e-06,1.5699714224337244e-06,1.5704625051300605e-06,1.5796733483984267e-06,1.5635621150776234e-06,1.5706257103144493e-06,1.5707648746060007e-06,1.5787357193326966e-06,1.5783417614706329e-06,1.568433248790166e-06,1.562534277619151e-06,1.5793072975393287e-06,9.381279512730021e-06,1.5756863456894464e-06
2590,3.4078436880584485e-05,3.386873021150216e-05,3.42417039315864e-05,3.43149934675743e-05,3.450192523348257e-05,3.407327678511316e-05,3.425431152313941e-05,3.414054686758814e-05,3.448581803329041e-05,3.438495731375828e-05,3.4063894162492694e-05,3.422208908740355e-05,3.473934775973786e-05,9.888042752676061e-06,3.4438706455472786e-05
2591,2.844855526009809e-05,2.8329539456436674e-05,2.8602737628081985e-05,2.8623791984007425e-05,2.8837683713947978e-05,2.8478088811262957e-05,2.865137914938388e-05,2.830012518653289e-05,2.852839341081219e-05,2.8452273645847215e-05,2.8592779567791668e-05,2.820156008856687e-05,2.8496101221304236e-05,9.32416320985764e-06,2.879826400790337e-05
2592,2.5840025457249024e-05,2.5724225867561423e-05,2.5970926899003586e-05,2.59935059082253e-05,2.6189462239946314e-05,2.5843962036018756e-05,2.6016187477433662e-05,2.5837319245184352e-05,2.606671612095222e-05,2.599945823155634e-05,2.596641083469523e-05,2.5644318450919504e-05,2.6059319047510086e-05,9.339036852519639e-06,2.6156187875639598e-05
2593,2.439667778977678e-05,2.4070293309379353e-05,2.4559105292258704e-05,2.4563349323226214e-05,2.4722985104446473e-05,2.441327353704929e-05,2.453531203738691e-05,2.4472371916140607e-05,2.4693060347374903e-05,2.4736546120180506e-05,2.4827643033093384e-05,2.4564219419352747e-05,2.4849805171249944e-05,9.556489607739262e-06,2.4721209980956938e-05
2594,2.348795938850546e-05,2.322365676018366e-05,2.3597295239083694e-05,2.3623461619023772e-05,2.3776564297039327e-05,2.342693235539936e-05,2.361310609369808e-05,2.3489865363757328e-05,2.3768608598437447e-05,2.374948466741634e-05,2.381614938991018e-05,2.327128779736501e-05,2.3605390248711786e-05,633.8822562790972,2.3599206859905835e-05
2595,2.116425552959511e-05,2.1185056922660116e-05,2.1237717838687133e-05,2.1246826306103795e-05,2.1346208996798243e-05,2.114071812270633e-05,2.1245682917113695e-05,2.1098731540353176e-05,2.1281205951535782e-05,2.126733866435678e-05,2.1298060454742735e-05,2.100573846508464e-05,2.121155023848131e-05,945.8590124973254,2.1241293700391517e-05
2596,6.201834219647342e-05,6.191377343268769e-05,6.220318653871529e-05,6.22210019382152e-05,6.242817550115734e-05,6.200553361896793e-05,6.219275717264601e-05,6.202628600929094e-05,6.23157182993753e-05,6.226798290481604e-05,6.239307247919534e-05,6.187739153580122e-05,6.231567082117324e-05,456.46510211218447,6.231812901387135e-05
2597,1.9501100644467222e-05,1.947685200493837e-05,1.960206269629618e-05,1.9610656082192816e-05,1.976172099945954e-05,1.948422494818531e-05,1.964464060779157e-05,1.9588941451984794e-05,1.980280852184055e-05,1.9787836784834433e-05,1.9649744561244772e-05,1.9688758883828315e-05,2.0043490977288977e-05,9.238206857593912e-06,1.970727862639764e-05
2598,2.1741740816685605e-05,2.1567425387562498e-05,2.188356758167731e-05,2.189121479579816e-05,2.206315917336613e-05,2.176410105034772e-05,2.1888873289748727e-05,2.1696650839479414e-05,2.1927938165912044e-05,2.19159972373493e-05,2.1860161818983185e-05,2.174231815994626e-05,2.2018894910330056e-05,9.638328824311233e-06,2.2024251559902877e-05
2599,2.328055833613424e-05,2.3130163333972328e-05,2.3424216047545994e-05,2.3443634039230636e-05,2.3624335686027623e-05,2.331164353821532e-05,2.3442709643764477e-05,2.318116443763636e-05,2.338767624272455e-05,2.3319388876051835e-05,2.3444218126515122e-05,2.3076229602014112e-05,2.3365100433084098e-05,9.105924056570799e-06,2.3589302279688653e-05
2600,2.427773707405292e-05,2.4117957385792473e-05,2.443455388065221e-05,2.4446000328159286e-05,2.4633986779085967e-05,2.430937584115265e-05,2.445071914663857e-05,2.4185456133421195e-05,2.4415099829416566e-05,2.440499185403917e-05,2.443532765657251e-05,2.4117842014568055e-05,2.442258869994669e-05,9.10924521934717e-06,2.4606438599612136e-05
2601,2.546764694850984e-05,2.5148539584331982e-05,2.5714664442292637e-05,2.564605595632291e-05,2.5817192562587116e-05,2.549615439697516e-05,2.5629857752924377e-05,2.5531237617328717e-05,2.5780694475104496e-05,2.581254792481186e-05,2.5812020174068585e-05,2.566844804689641e-05,2.5962265077825704e-05,9.33651680694472e-06,2.5812181763631e-05
2602,2.7329307203486315e-05,2.713465916513785e-05,2.7469321173197606e-05,2.7503544614559275e-05,2.7644390006767612e-05,2.7292534437660355e-05,2.7484506514392623e-05,2.729650519457056e-05,2.743139471462291e-05,2.7449685641597467e-05,2.7809443886083422e-05,2.7099974839284043e-05,2.7448774735580887e-05,656.647762044332,2.748613975636706e-05
2603,2.850398990589037e-05,2.8488974353935112e-05,2.8571974978590346e-05,2.8597362376710074e-05,2.880365011108874e-05,2.8396295530800868e-05,2.8651212585859476e-05,2.8518488037075522e-05,2.893123556829915e-05,2.888324150904446e-05,2.8713345762844355e-05,2.836556126426026e-05,2.8741945557091035e-05,930.4404522683235,2.8562737327254304e-05
2604,3.363632493564634e-05,3.3414833754939494e-05,3.385979972654732e-05,3.3892530198929425e-05,3.4045530937622376e-05,3.3653277820621744e-05,3.3746308757485316e-05,3.369946687007711e-05,3.4082527191564915e-05,3.394759139822699e-05,3.43336526430148e-05,3.356296353465561e-05,3.396785905665384e-05,449.1174676718286,3.396966633382187e-05
2605,1.5973305020178074e-06,1.5852350047732833e-06,1.6058331929413317e-06,1.6059252120072213e-06,1.6163815175807536e-06,1.5972233053602307e-06,1.607313065199045e-06,1.6061709660326994e-06,1.6169778387680296e-06,1.6166417132070357e-06,1.6028744511385931e-06,1.6021678102010083e-06,1.6224842032810372e-06,9.085473486008619e-06,1.6131115456980402e-06
2606,3.032643074061259e-05,3.0058161135049943e-05,3.0531866561233614e-05,3.0526599319823545e-05,3.0752613861707214e-05,3.0362038230651543e-05,3.060093713804045e-05,3.0303900237716713e-05,3.06204551418724e-05,3.060271533990648e-05,3.04186470382755e-05,3.048942111732143e-05,3.0862968130324996e-05,9.02493228122542e-06,3.071131459121767e-05
2607,2.313146490975572e-05,2.3034451505058296e-05,2.326378232950838e-05,2.328274179117258e-05,2.3491930528426878e-05,2.3143000028209814e-05,2.3249634421655334e-05,2.3003547202047048e-05,2.3226907679098527e-05,2.3161452443921952e-05,2.3236334266459285e-05,2.2897986746362497e-05,2.323626508909978e-05,9.044267171282741e-06,2.3441774036373748e-05
2608,6.305925429490522e-05,6.289362377207092e-05,6.332959493215206e-05,6.339880203332194e-05,6.33862658483914e-05,6.309220279209941e-05,6.328693000534787e-05,6.320984708319222e-05,6.342764569969837e-05,6.344666535110593e-05,6.347501377225836e-05,6.313555881368358e-05,6.340104447500777e-05,9.047336751711904e-06,6.338904387216812e-05
2609,2.3798453885240758e-05,2.372543558648967e-05,2.395435414317976e-05,2.396452562478522e-05,2.4191057114681246e-05,2.3803726574473074e-05,2.3955660765274236e-05,2.3663647066232305e-05,2.3905433727534427e-05,2.3878828709926444e-05,2.3983032634152065e-05,2.366703503042785e-05,2.4002154335409675e-05,9.170710101473232e-06,2.4120372463015572e-05
2610,1.7588888695895975e-05,1.7443199018292625e-05,1.7662287235474698e-05,1.766696662974595e-05,1.7746287096783652e-05,1.756953098240139e-05,1.766818734388433e-05,1.760697799930381e-05,1.7736570756322092e-05,1.772944114271331e-05,1.7806433733164787e-05,1.754837591861701e-05,1.773867533530005e-05,354.9019267249413,1.7689900482903453e-05
2611,2.8484885852631924e-05,2.8406790197789298e-05,2.858582501461799e-05,2.8604733556469365e-05,2.8801665992256553e-05,2.8424662641471338e-05,2.861933955235231e-05,2.8417529923394292e-05,2.8772129486515113e-05,2.871999076448546e-05,2.8702242130406888e-05,2.8173937927475015e-05,2.8617740710349793e-05,591.073433136534,2.8626079078258583e-05
2612,3.672554280802394e-05,3.655865716994333e-05,3.696576522368223e-05,3.700033050767219e-05,3.720105912247147e-05,3.67236080482307e-05,3.685516031458568e-05,3.685893482688473e-05,3.7266839521880526e-05,3.7233574407385223e-05,3.7355746302748316e-05,3.660675701244781e-05,3.717398628241214e-05,308.25372698630423,3.706584748010455e-05
2613,1.5469401671398452e-06,1.5392684918856458e-06,1.5516741800367177e-06,1.5517819642647134e-06,1.5562267675185447e-06,1.547760492112167e-06,1.5514653149301454e-06,1.5504924745287972e-06,1.5586700275113705e-06,1.556600192729991e-06,1.5493463339419745e-06,1.5470840509312311e-06,1.5575327903929386e-06,8.956353485679699e-06,1.554654794460013e-06
2614,3.378462975316426e-05,3.3540020128587796e-05,3.4007322330207e-05,3.4006484670341634e-05,3.4210919934918064e-05,3.383126738571224e-05,3.40147834746291e-05,3.3873246816474464e-05,3.4221308462815976e-05,3.4206806381158886e-05,3.386963627179344e-05,3.396776589162404e-05,3.438563757313341e-05,8.906185654506707e-06,3.4180806211101704e-05
2615,2.8411639694748347e-05,2.830961369179168e-05,2.863118012608583e-05,2.865908720600061e-05,2.8801507637593034e-05,2.8446512683190313e-05,2.8551146284089847e-05,2.8245088405955128e-05,2.8448941739351153e-05,2.844328257379377e-05,2.8645302172021672e-05,2.8126605877823957e-05,2.8443294152361708e-05,8.923062481615148e-06,2.875802540682514e-05
2616,2.5343330337854867e-05,2.5239670457387715e-05,2.550710795090635e-05,2.5531195141548567e-05,2.5679420355212013e-05,2.5326815280710307e-05,2.5511704534667192e-05,2.531800319268592e-05,2.5538647385254062e-05,2.5477026234632597e-05,2.5480701474348036e-05,2.5101037728242143e-05,2.5562838836660804e-05,8.938886216462693e-06,2.5613651314331505e-05
2617,2.347445771497288e-05,2.3281346595353786e-05,2.3592074284483543e-05,2.359242497546097e-05,2.3798914705865032e-05,2.3459334861577788e-05,2.360118002052262e-05,2.342233019747612e-05,2.3651342014314365e-05,2.3646765201966136e-05,2.3639346672509454e-05,2.34802259413971e-05,2.3711644703485547e-05,8.985449312699781e-06,2.369655015573994e-05
2618,2.15058735460392e-05,2.134834897656161e-05,2.1644191348219145e-05,2.1669066585532788e-05,2.1770347163258115e-05,2.1488853487211723e-05,2.1641700970747334e-05,2.1505027552161675e-05,2.1710249873569878e-05,2.1695351349247756e-05,2.185830985746378e-05,2.1349318552261848e-05,2.165878347520114e-05,520.00391095423,2.167139008211808e-05
2619,6.228568805352398e-05,6.21896760867084e-05,6.246820779236751e-05,6.248980114702512e-05,6.269650077209465e-05,6.22733174396967e-05,6.245553081122332e-05,6.228723767737147e-05,6.258294246557885e-05,6.255626559532219e-05,6.259300684181016e-05,6.213372761456919e-05,6.258257703955076e-05,964.5760405394075,6.258745991948276e-05
2620,2.64671873343475e-05,2.6349155764358166e-05,2.663515774823029e-05,2.6657502544455376e-05,2.678063849952763e-05,2.6451777362754697e-05,2.6613561829538426e-05,2.6555407699856777e-05,2.6789342264355513e-05,2.678635144412088e-05,2.6999788268744468e-05,2.6446313509688266e-05,2.672637740840503e-05,551.6315759378795,2.6687109617733273e-05
2621,1.5370774055678284e-06,1.5288778118902161e-06,1.5411372332987828e-06,1.5412326494613284e-06,1.546705055248922e-06,1.5369320958181963e-06,1.5411845901879612e-06,1.538159953603728e-06,1.5458989426386117e-06,1.5454589105120963e-06,1.5413479200469779e-06,1.5379965165586786e-06,1.5442644555452835e-06,8.966663683575769e-06,1.543867152105589e-06
2622,3.1818684238211215e-05,3.157733232161348e-05,3.2043592464646887e-05,3.204595309846988e-05,3.2213072002858914e-05,3.182352086916243e-05,3.200969151996348e-05,3.1759779809606535e-05,3.205514937561248e-05,3.203105853374952e-05,3.192052168164078e-05,3.1982915876851905e-05,3.2325933133245776e-05,8.881230461260764e-06,3.214254700071548e-05
2623,2.7354291019640294e-05,2.7233245568796748e-05,2.7481199136035908e-05,2.7563519918256607e-05,2.772050078679394e-05,2.7359325665024672e-05,2.7538232519301755e-05,2.7239805663701285e-05,2.7408865263903244e-05,2.745252668810658e-05,2.7481029008345168e-05,2.7126863851397256e-05,2.746795203329126e-05,8.896839591574108e-06,2.7650542219850167e-05
2624,2.4979254811913668e-05,2.498880388261339e-05,2.510481351440988e-05,2.517593443583187e-05,2.532700483696318e-05,2.498226202387135e-05,2.5146473824234442e-05,2.4884023999548392e-05,2.5048337687915216e-05,2.5078930994573042e-05,2.5092468658905825e-05,2.477276833185246e-05,2.511162701217721e-05,8.903092263352878e-06,2.5257665940178007e-05
2625,2.3143192485818786e-05,2.2917124401433874e-05,2.328574745676453e-05,2.328423618895696e-05,2.345375101558391e-05,2.3152995350526994e-05,2.3272816867758667e-05,2.3151837672971978e-05,2.341360425210682e-05,2.3382693037767664e-05,2.335457918864108e-05,2.329307310066925e-05,2.349613473355704e-05,8.975408917649383e-06,2.337424028460896e-05
2626,2.156689641394444e-05,2.148558271676962e-05,2.1691384738792907e-05,2.172443571511927e-05,2.1833682269584178e-05,2.1547426005507802e-05,2.1697195708117805e-05,2.158269357590624e-05,2.177714209582267e-05,2.176259804436549e-05,2.1927426605429912e-05,2.1430581749912986e-05,2.1686896810279327e-05,549.0257113786396,2.1743241323251033e-05
2627,6.248173710026632e-05,6.236846253341341e-05,6.266364667304716e-05,6.268650003669711e-05,6.289462775431283e-05,6.247060339046866e-05,6.265036490851007e-05,6.24768263007735e-05,6.276546174862595e-05,6.273917139115365e-05,6.278596827374286e-05,6.232362674094242e-05,6.276876149715021e-05,929.385453180121,6.278445091594991e-05
2628,2.617235341526292e-05,2.6160117903770948e-05,2.6322290937807283e-05,2.6353196202131304e-05,2.646134731640062e-05,2.615817338002167e-05,2.631621568339489e-05,2.6231556294190505e-05,2.6472283270811193e-05,2.645407618030081e-05,2.665917492658346e-05,2.607595753363829e-05,2.6362410887333065e-05,557.7946493566714,2.6368013736776625e-05
2629,1.9575238209191132e-06,1.931157236169551e-06,1.9752634692007755e-06,1.9819625910872962e-06,1.9940201178872385e-06,1.9601935850100172e-06,1.9756068337392614e-06,1.960925102317356e-06,1.9843822523520875e-06,1.983140322842864e-06,1.9763282981491887e-06,1.9684525166635105e-06,1.994941901997042e-06,9.354868530798236e-06,1.988493239964257e-06
2630,3.135007328584837e-05,3.121622377019646e-05,3.1570527427920136e-05,3.156805940827429e-05,3.1729483421265563e-05,3.136338496103167e-05,3.1531519452961406e-05,3.131175811238691e-05,3.1653894632576276e-05,3.16359529849369e-05,3.143054844618007e-05,3.1601153023468704e-05,3.1898171019015896e-05,9.256097832234766e-06,3.166258283508085e-05
2631,2.732824328926882e-05,2.723798789145712e-05,2.7508980000233397e-05,2.753573415092924e-05,2.769448868567597e-05,2.7333854191658304e-05,2.743818257893865e-05,2.719269716569541e-05,2.741619583907133e-05,2.7340816450702316e-05,2.7468071856974945e-05,2.7069022828022446e-05,2.7406541522641116e-05,9.261659126589075e-06,2.761628643675303e-05
2632,2.4942294603883788e-05,2.487624576213937e-05,2.512128442511804e-05,2.5139000702352755e-05,2.528329869754048e-05,2.494789966156012e-05,2.5046206264954275e-05,2.481350010708831e-05,2.5048461627974092e-05,2.5037599108275628e-05,2.5105869428601932e-05,2.4736660720222368e-05,2.503753895728157e-05,9.260495971338946e-06,2.521883860473406e-05
2633,2.3220184613405202e-05,2.2991748597120867e-05,2.34057499404036e-05,2.3402549191127166e-05,2.3519373660411162e-05,2.322201693671478e-05,2.3330450996319895e-05,2.3242913889661184e-05,2.349105322116917e-05,2.3517095527142808e-05,2.3510711651973736e-05,2.3348226304383836e-05,2.35397588164329e-05,9.497381869661266e-06,2.343360814722192e-05
2634,2.1240432921743478e-05,2.0907657208806854e-05,2.1358420486573635e-05,2.1394724884868926e-05,2.147467663794842e-05,2.1223587827396002e-05,2.1330324685973814e-05,2.135819397123207e-05,2.153192816523058e-05,2.1522653716212898e-05,2.1472553776105024e-05,2.1021656010122025e-05,2.14747696184469e-05,439.3336476010643,2.1389750368541795e-05
2635,6.244087434207615e-05,6.233810323517608e-05,6.262625092803952e-05,6.26490516167006e-05,6.285343476933982e-05,6.243307538015389e-05,6.261399632323079e-05,6.243442452724516e-05,6.272221624097188e-05,6.269590593213836e-05,6.274964812710506e-05,6.227838322648478e-05,6.272591385827653e-05,963.6323539227955,6.274516919664307e-05
2636,2.6448915386496548e-05,2.6438291421340188e-05,2.6613760007391338e-05,2.6641599096085398e-05,2.6733993361406224e-05,2.645815383763283e-05,2.6581627269248698e-05,2.6490011056864367e-05,2.6713388658390356e-05,2.6623812564940053e-05,2.6925384326316195e-05,2.6322008618963023e-05,2.6613646941024085e-05,633.2444284602366,2.6665945409493496e-05
2637,2.66831224786807e-06,2.6186864210950098e-06,2.708364147485943e-06,2.7084397981660993e-06,2.7666501252025594e-06,2.6717799008072494e-06,2.7120030093988033e-06,2.6841940442874843e-06,2.746331516027561e-06,2.745328156414666e-06,2.7224086478679103e-06,2.657929907677906e-06,2.7767824412020216e-06,9.222481954005975e-06,2.746329995377827e-06
